number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0015367,Resolved,True,4,0,11,True,Caller 5026,Opened by  131,5/4/2016 10:13,Created by 62,5/4/2016 10:54,Updated by 994,8/4/2016 15:39,Phone,Location 135,Category 26,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 24,Resolver 253,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 231,8/4/2016 15:39,13/4/2016 15:59
INC0015367,Closed,False,4,0,12,True,Caller 5026,Opened by  131,5/4/2016 10:13,Created by 62,5/4/2016 10:54,Updated by 908,13/4/2016 15:59,Phone,Location 135,Category 26,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 24,Resolver 253,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 231,8/4/2016 15:39,13/4/2016 15:59
INC0015397,Active,True,0,0,0,True,Caller 4777,Opened by  70,5/4/2016 10:38,Created by 47,5/4/2016 10:42,Updated by 190,5/4/2016 10:42,Phone,Location 200,Category 43,Subcategory 105,Symptom 131,?,3 - Low,3 - Low,4 - Low,Group 82,Resolver 37,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 35,8/4/2016 10:54,13/4/2016 10:59
INC0015397,Awaiting User Info,True,1,0,1,True,Caller 4777,Opened by  70,5/4/2016 10:38,Created by 47,5/4/2016 10:42,Updated by 190,5/4/2016 10:44,Phone,Location 93,Category 43,Subcategory 105,Symptom 131,?,3 - Low,3 - Low,4 - Low,Group 43,Resolver 37,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 35,8/4/2016 10:54,13/4/2016 10:59
INC0015397,Resolved,True,1,0,3,True,Caller 4777,Opened by  70,5/4/2016 10:38,Created by 47,5/4/2016 10:42,Updated by 190,8/4/2016 10:54,Phone,Location 93,Category 43,Subcategory 105,Symptom 131,?,3 - Low,3 - Low,4 - Low,Group 43,Resolver 37,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 35,8/4/2016 10:54,13/4/2016 10:59
INC0015397,Closed,False,1,0,4,True,Caller 4777,Opened by  70,5/4/2016 10:38,Created by 47,5/4/2016 10:42,Updated by 908,13/4/2016 10:59,Phone,Location 93,Category 43,Subcategory 105,Symptom 131,?,3 - Low,3 - Low,4 - Low,Group 43,Resolver 37,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 35,8/4/2016 10:54,13/4/2016 10:59
INC0015425,Resolved,True,0,0,0,True,Caller 5495,Opened by  131,5/4/2016 11:15,?,?,Updated by 908,5/4/2016 11:15,Phone,Location 161,Category 32,Subcategory 9,?,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,10/4/2016 11:59
INC0015425,Closed,False,0,0,1,True,Caller 5495,Opened by  131,5/4/2016 11:15,?,?,Updated by 908,10/4/2016 11:59,Phone,Location 161,Category 32,Subcategory 9,?,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,10/4/2016 11:59
INC0015453,Resolved,True,0,0,0,True,Caller 1988,Opened by  131,5/4/2016 11:48,?,?,Updated by 908,5/4/2016 11:48,Phone,Location 204,Category 26,Subcategory 275,Symptom 116,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,10/4/2016 12:59
INC0015453,Closed,False,0,0,1,True,Caller 1988,Opened by  131,5/4/2016 11:48,?,?,Updated by 908,10/4/2016 12:59,Phone,Location 204,Category 26,Subcategory 275,Symptom 116,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,10/4/2016 12:59
INC0015455,New,True,0,0,0,True,Caller 5130,Opened by  131,5/4/2016 11:49,?,?,Updated by 908,5/4/2016 11:49,Phone,Location 161,Category 9,Subcategory 164,Symptom 381,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,5/4/2016 12:06,10/4/2016 12:59
INC0015455,Resolved,True,0,0,1,True,Caller 5130,Opened by  131,5/4/2016 11:49,?,?,Updated by 265,5/4/2016 12:06,Phone,Location 161,Category 9,Subcategory 164,Symptom 381,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,5/4/2016 12:06,10/4/2016 12:59
INC0015455,Closed,False,0,0,2,True,Caller 5130,Opened by  131,5/4/2016 11:49,?,?,Updated by 908,10/4/2016 12:59,Phone,Location 161,Category 9,Subcategory 164,Symptom 381,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,5/4/2016 12:06,10/4/2016 12:59
INC0015721,New,True,0,0,0,True,Caller 5154,Opened by  131,6/4/2016 07:15,?,?,Updated by 908,6/4/2016 07:15,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,6/4/2016 07:44,11/4/2016 07:59
INC0015721,Resolved,True,0,0,1,True,Caller 5154,Opened by  131,6/4/2016 07:15,?,?,Updated by 265,6/4/2016 07:44,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,6/4/2016 07:44,11/4/2016 07:59
INC0015721,Closed,False,0,0,2,True,Caller 5154,Opened by  131,6/4/2016 07:15,?,?,Updated by 908,11/4/2016 07:59,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,6/4/2016 07:44,11/4/2016 07:59
INC0015727,New,True,0,0,0,True,Caller 5154,Opened by  131,6/4/2016 07:35,Created by 62,6/4/2016 07:38,Updated by 265,6/4/2016 07:38,Phone,Location 204,Category 23,Subcategory 75,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,14/4/2016 16:50,19/4/2016 17:07
INC0015727,New,True,0,0,1,True,Caller 5154,Opened by  131,6/4/2016 07:35,Created by 62,6/4/2016 07:38,Updated by 265,6/4/2016 07:40,Phone,Location 204,Category 23,Subcategory 75,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,14/4/2016 16:50,19/4/2016 17:07
INC0015727,New,True,0,0,2,True,Caller 5154,Opened by  131,6/4/2016 07:35,Created by 62,6/4/2016 07:38,Updated by 265,6/4/2016 07:43,Phone,Location 204,Category 23,Subcategory 75,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,14/4/2016 16:50,19/4/2016 17:07
INC0015727,Resolved,True,0,0,5,True,Caller 5154,Opened by  131,6/4/2016 07:35,Created by 62,6/4/2016 07:38,Updated by 874,14/4/2016 16:50,Phone,Location 204,Category 23,Subcategory 75,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,14/4/2016 16:50,19/4/2016 17:07
INC0015727,Closed,False,0,0,6,True,Caller 5154,Opened by  131,6/4/2016 07:35,Created by 62,6/4/2016 07:38,Updated by 908,19/4/2016 17:07,Phone,Location 204,Category 23,Subcategory 75,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,14/4/2016 16:50,19/4/2016 17:07
INC0015754,Active,True,0,0,0,True,Caller 1295,Opened by  131,6/4/2016 08:32,Created by 62,6/4/2016 08:34,Updated by 265,6/4/2016 08:34,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 177,7/4/2016 15:29,12/4/2016 15:59
INC0015754,Active,True,0,0,1,True,Caller 1295,Opened by  131,6/4/2016 08:32,Created by 62,6/4/2016 08:34,Updated by 265,6/4/2016 08:40,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 177,7/4/2016 15:29,12/4/2016 15:59
INC0015754,Awaiting User Info,True,0,0,3,True,Caller 1295,Opened by  131,6/4/2016 08:32,Created by 62,6/4/2016 08:34,Updated by 265,6/4/2016 08:41,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 177,7/4/2016 15:29,12/4/2016 15:59
INC0015754,Awaiting User Info,True,0,0,4,True,Caller 1295,Opened by  131,6/4/2016 08:32,Created by 62,6/4/2016 08:34,Updated by 265,7/4/2016 07:37,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 177,7/4/2016 15:29,12/4/2016 15:59
INC0015754,Awaiting User Info,True,1,0,5,True,Caller 1295,Opened by  131,6/4/2016 08:32,Created by 62,6/4/2016 08:34,Updated by 429,7/4/2016 15:27,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 39,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 177,7/4/2016 15:29,12/4/2016 15:59
INC0015754,Resolved,True,1,0,6,True,Caller 1295,Opened by  131,6/4/2016 08:32,Created by 62,6/4/2016 08:34,Updated by 748,7/4/2016 15:29,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,7/4/2016 15:29,12/4/2016 15:59
INC0015754,Closed,False,1,0,7,True,Caller 1295,Opened by  131,6/4/2016 08:32,Created by 62,6/4/2016 08:34,Updated by 908,12/4/2016 15:59,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,7/4/2016 15:29,12/4/2016 15:59
INC0015762,Active,True,0,0,0,True,Caller 5623,Opened by  131,6/4/2016 08:43,?,?,Updated by 908,6/4/2016 08:43,Phone,Location 204,Category 26,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,6/4/2016 08:51,11/4/2016 08:59
INC0015762,Resolved,True,0,0,1,True,Caller 5623,Opened by  131,6/4/2016 08:43,?,?,Updated by 265,6/4/2016 08:51,Phone,Location 204,Category 26,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,6/4/2016 08:51,11/4/2016 08:59
INC0015762,Closed,False,0,0,2,True,Caller 5623,Opened by  131,6/4/2016 08:43,?,?,Updated by 908,11/4/2016 08:59,Phone,Location 204,Category 26,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,6/4/2016 08:51,11/4/2016 08:59
INC0015772,New,True,0,0,0,True,Caller 5093,Opened by  131,6/4/2016 08:54,Created by 62,6/4/2016 08:57,Updated by 265,6/4/2016 08:57,Phone,Location 93,Category 17,Subcategory 90,Symptom 86,?,3 - Low,3 - Low,4 - Low,Group 69,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,6/4/2016 09:41,11/4/2016 09:59
INC0015772,New,True,1,0,1,True,Caller 5093,Opened by  131,6/4/2016 08:54,Created by 62,6/4/2016 08:57,Updated by 335,6/4/2016 09:03,Phone,Location 93,Category 17,Subcategory 90,Symptom 86,?,3 - Low,3 - Low,4 - Low,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,6/4/2016 09:41,11/4/2016 09:59
INC0015772,New,True,1,0,2,True,Caller 5093,Opened by  131,6/4/2016 08:54,Created by 62,6/4/2016 08:57,Updated by 833,6/4/2016 09:09,Phone,Location 93,Category 17,Subcategory 90,Symptom 86,?,3 - Low,3 - Low,4 - Low,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,6/4/2016 09:41,11/4/2016 09:59
INC0015772,Active,True,1,0,3,True,Caller 5093,Opened by  131,6/4/2016 08:54,Created by 62,6/4/2016 08:57,Updated by 833,6/4/2016 09:09,Phone,Location 93,Category 17,Subcategory 90,Symptom 86,?,3 - Low,3 - Low,4 - Low,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,6/4/2016 09:41,11/4/2016 09:59
INC0015772,Active,True,1,0,4,True,Caller 5093,Opened by  131,6/4/2016 08:54,Created by 62,6/4/2016 08:57,Updated by 241,6/4/2016 09:41,Phone,Location 93,Category 17,Subcategory 90,Symptom 86,?,3 - Low,3 - Low,4 - Low,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,6/4/2016 09:41,11/4/2016 09:59
INC0015772,Resolved,True,1,0,5,True,Caller 5093,Opened by  131,6/4/2016 08:54,Created by 62,6/4/2016 08:57,Updated by 241,6/4/2016 09:41,Phone,Location 93,Category 17,Subcategory 90,Symptom 86,?,3 - Low,3 - Low,4 - Low,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,6/4/2016 09:41,11/4/2016 09:59
INC0015772,Closed,False,1,0,6,True,Caller 5093,Opened by  131,6/4/2016 08:54,Created by 62,6/4/2016 08:57,Updated by 908,11/4/2016 09:59,Phone,Location 93,Category 17,Subcategory 90,Symptom 86,?,3 - Low,3 - Low,4 - Low,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,6/4/2016 09:41,11/4/2016 09:59
INC0015831,Active,True,0,0,0,True,Caller 2437,Opened by  230,6/4/2016 09:51,Created by 102,6/4/2016 09:53,Updated by 450,6/4/2016 09:53,Phone,Location 51,Category 57,Subcategory 170,Symptom 296,?,3 - Low,3 - Low,4 - Low,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,7/4/2016 09:29,11/4/2016 11:24
INC0015831,Awaiting User Info,True,0,0,1,True,Caller 2437,Opened by  230,6/4/2016 09:51,Created by 102,6/4/2016 09:53,Updated by 763,6/4/2016 12:26,Phone,Location 51,Category 57,Subcategory 170,Symptom 296,?,3 - Low,3 - Low,4 - Low,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,7/4/2016 09:29,11/4/2016 11:24
INC0015831,Awaiting User Info,True,0,0,2,True,Caller 2437,Opened by  230,6/4/2016 09:51,Created by 102,6/4/2016 09:53,Updated by 763,7/4/2016 09:28,Phone,Location 51,Category 57,Subcategory 170,Symptom 296,?,3 - Low,3 - Low,4 - Low,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,7/4/2016 09:29,11/4/2016 11:24
INC0015831,Resolved,True,0,0,3,True,Caller 2437,Opened by  230,6/4/2016 09:51,Created by 102,6/4/2016 09:53,Updated by 763,7/4/2016 09:29,Phone,Location 51,Category 57,Subcategory 170,Symptom 296,?,3 - Low,3 - Low,4 - Low,Group 65,Resolver 2,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 2,7/4/2016 09:29,11/4/2016 11:24
INC0015831,Closed,False,0,0,4,True,Caller 2437,Opened by  230,6/4/2016 09:51,Created by 102,6/4/2016 09:53,Updated by 20,11/4/2016 11:24,Phone,Location 51,Category 57,Subcategory 170,Symptom 296,?,3 - Low,3 - Low,4 - Low,Group 65,Resolver 2,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 2,7/4/2016 09:29,11/4/2016 11:24
INC0015883,Resolved,True,0,0,0,True,Caller 5422,Opened by  131,6/4/2016 10:50,?,?,Updated by 908,6/4/2016 10:50,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,11/4/2016 10:59
INC0015883,Closed,False,0,0,1,True,Caller 5422,Opened by  131,6/4/2016 10:50,?,?,Updated by 908,11/4/2016 10:59,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,11/4/2016 10:59
INC0016119,Active,True,1,0,1,True,Caller 99,Opened by  512,6/4/2016 15:36,Created by 221,6/4/2016 15:58,Updated by 939,6/4/2016 16:27,Phone,Location 51,Category 19,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 31,Resolver 239,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,6/4/2016 16:40,11/4/2016 16:59
INC0016119,Active,True,2,0,2,True,Caller 99,Opened by  512,6/4/2016 15:36,Created by 221,6/4/2016 15:58,Updated by 939,6/4/2016 16:28,Phone,Location 51,Category 19,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 56,Resolver 167,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,6/4/2016 16:40,11/4/2016 16:59
INC0016119,Resolved,True,2,0,3,True,Caller 99,Opened by  512,6/4/2016 15:36,Created by 221,6/4/2016 15:58,Updated by 643,6/4/2016 16:40,Phone,Location 51,Category 19,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,6/4/2016 16:40,11/4/2016 16:59
INC0016119,Closed,False,2,0,4,True,Caller 99,Opened by  512,6/4/2016 15:36,Created by 221,6/4/2016 15:58,Updated by 908,11/4/2016 16:59,Phone,Location 51,Category 19,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,6/4/2016 16:40,11/4/2016 16:59
INC0016316,New,True,0,0,0,True,Caller 5377,Opened by  131,7/4/2016 08:13,?,?,Updated by 908,7/4/2016 08:13,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 08:17,12/4/2016 08:59
INC0016316,Active,True,0,0,1,True,Caller 5377,Opened by  131,7/4/2016 08:13,?,?,Updated by 265,7/4/2016 08:16,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 08:17,12/4/2016 08:59
INC0016316,Resolved,True,0,0,2,True,Caller 5377,Opened by  131,7/4/2016 08:13,?,?,Updated by 265,7/4/2016 08:17,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 08:17,12/4/2016 08:59
INC0016316,Closed,False,0,0,3,True,Caller 5377,Opened by  131,7/4/2016 08:13,?,?,Updated by 908,12/4/2016 08:59,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 08:17,12/4/2016 08:59
INC0016350,Active,True,0,0,0,True,Caller 1082,Opened by  131,7/4/2016 09:00,?,?,Updated by 908,7/4/2016 09:00,Phone,Location 93,Category 32,Subcategory 9,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 09:37,12/4/2016 09:59
INC0016350,Active,True,0,0,1,True,Caller 1082,Opened by  131,7/4/2016 09:00,?,?,Updated by 265,7/4/2016 09:15,Phone,Location 93,Category 32,Subcategory 9,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 09:37,12/4/2016 09:59
INC0016350,Active,True,0,0,3,True,Caller 1082,Opened by  131,7/4/2016 09:00,?,?,Updated by 265,7/4/2016 09:36,Phone,Location 93,Category 32,Subcategory 9,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 09:37,12/4/2016 09:59
INC0016350,Resolved,True,0,0,4,True,Caller 1082,Opened by  131,7/4/2016 09:00,?,?,Updated by 265,7/4/2016 09:37,Phone,Location 93,Category 32,Subcategory 9,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 09:37,12/4/2016 09:59
INC0016350,Closed,False,0,0,5,True,Caller 1082,Opened by  131,7/4/2016 09:00,?,?,Updated by 908,12/4/2016 09:59,Phone,Location 93,Category 32,Subcategory 9,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,7/4/2016 09:37,12/4/2016 09:59
INC0016493,Active,True,0,0,0,True,Caller 5331,Opened by  512,7/4/2016 11:38,Created by 221,7/4/2016 11:40,Updated by 939,7/4/2016 11:40,Phone,Location 204,Category 34,Subcategory 134,Symptom 102,?,3 - Low,3 - Low,4 - Low,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,7/4/2016 11:47,12/4/2016 11:59
INC0016493,Active,True,0,0,1,True,Caller 5331,Opened by  512,7/4/2016 11:38,Created by 221,7/4/2016 11:40,Updated by 868,7/4/2016 11:47,Phone,Location 204,Category 34,Subcategory 134,Symptom 102,?,3 - Low,3 - Low,4 - Low,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,7/4/2016 11:47,12/4/2016 11:59
INC0016493,Active,True,0,0,2,True,Caller 5331,Opened by  512,7/4/2016 11:38,Created by 221,7/4/2016 11:40,Updated by 868,7/4/2016 11:47,Phone,Location 204,Category 34,Subcategory 134,Symptom 102,?,3 - Low,3 - Low,4 - Low,Group 25,Resolver 227,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 206,7/4/2016 11:47,12/4/2016 11:59
INC0016493,Resolved,True,0,0,3,True,Caller 5331,Opened by  512,7/4/2016 11:38,Created by 221,7/4/2016 11:40,Updated by 868,7/4/2016 11:47,Phone,Location 204,Category 34,Subcategory 134,Symptom 102,?,3 - Low,3 - Low,4 - Low,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 206,7/4/2016 11:47,12/4/2016 11:59
INC0016493,Closed,False,0,0,4,True,Caller 5331,Opened by  512,7/4/2016 11:38,Created by 221,7/4/2016 11:40,Updated by 908,12/4/2016 11:59,Phone,Location 204,Category 34,Subcategory 134,Symptom 102,?,3 - Low,3 - Low,4 - Low,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 206,7/4/2016 11:47,12/4/2016 11:59
INC0016759,Active,True,0,0,0,True,Caller 388,Opened by  131,8/4/2016 07:31,?,?,Updated by 908,8/4/2016 07:31,Phone,Location 93,Category 42,Subcategory 224,Symptom 7,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,8/4/2016 07:49,13/4/2016 07:59
INC0016759,Active,True,0,0,1,True,Caller 388,Opened by  131,8/4/2016 07:31,?,?,Updated by 265,8/4/2016 07:49,Phone,Location 93,Category 42,Subcategory 224,Symptom 7,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,8/4/2016 07:49,13/4/2016 07:59
INC0016759,Resolved,True,0,0,2,True,Caller 388,Opened by  131,8/4/2016 07:31,?,?,Updated by 265,8/4/2016 07:49,Phone,Location 93,Category 42,Subcategory 224,Symptom 7,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,8/4/2016 07:49,13/4/2016 07:59
INC0016759,Closed,False,0,0,3,True,Caller 388,Opened by  131,8/4/2016 07:31,?,?,Updated by 908,13/4/2016 07:59,Phone,Location 93,Category 42,Subcategory 224,Symptom 7,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,8/4/2016 07:49,13/4/2016 07:59
INC0016769,Active,True,0,0,0,True,Caller 1572,Opened by  131,8/4/2016 08:01,Created by 62,8/4/2016 08:24,Updated by 265,8/4/2016 08:24,Phone,Location 135,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 21,8/4/2016 12:38,13/4/2016 12:59
INC0016769,Active,True,1,0,1,True,Caller 1572,Opened by  131,8/4/2016 08:01,Created by 62,8/4/2016 08:24,Updated by 265,8/4/2016 09:41,Phone,Location 135,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 21,8/4/2016 12:38,13/4/2016 12:59
INC0016769,Active,True,1,0,2,True,Caller 1572,Opened by  131,8/4/2016 08:01,Created by 62,8/4/2016 08:24,Updated by 265,8/4/2016 09:42,Phone,Location 135,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 21,8/4/2016 12:38,13/4/2016 12:59
INC0016769,Active,True,1,0,3,True,Caller 1572,Opened by  131,8/4/2016 08:01,Created by 62,8/4/2016 08:24,Updated by 265,8/4/2016 09:53,Phone,Location 135,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 21,8/4/2016 12:38,13/4/2016 12:59
INC0016769,Resolved,True,1,0,4,True,Caller 1572,Opened by  131,8/4/2016 08:01,Created by 62,8/4/2016 08:24,Updated by 88,8/4/2016 12:38,Phone,Location 135,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,Resolver 23,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 21,8/4/2016 12:38,13/4/2016 12:59
INC0016769,Closed,False,1,0,5,True,Caller 1572,Opened by  131,8/4/2016 08:01,Created by 62,8/4/2016 08:24,Updated by 908,13/4/2016 12:59,Phone,Location 135,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,Resolver 23,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 21,8/4/2016 12:38,13/4/2016 12:59
